"","X","stand","depth","year","ID","N_pct","C_pct","CN_avgd","measured_in","Eval_Date","Mass_coef","Mass_g","Mg_pct","Mg_int","Al_pct","Al_int","Si_pct","Si_int","P_pct","P_int","S_pct","S_int","Cl_pct","Cl_int","K_pct","K_int","Ca_pct","Ca_int","Ti_ppm","Ti_int","Mn_ppm","Mn_int","Fe_ppm","Fe_int","Cu_ppm","Cu_int","Zn_ppm","Zn_int","Rb_ppm","Rb_int","Sr_ppm","Sr_int","Zr_ppm","Zr_int","Nb_ppm","Nb_int","Mo_ppm","Mo_int","Pb_ppm","Pb_int","P_ppm","Ca_ppm","K_ppm","Mg_ppm","Fe_pct","site","LU","position","rep","inc_from","inc_to","elt","avgBD","BDsd","C_new","N_new","newest","oldmeas"
"334",346,"It.N",15,"04","It.N.1.10-20.04",0.221,3.439,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,1,10,20,NA,0.73,0.113137084989848,3.80356455327048,0.293215760060051,4,4
"335",347,"It.N",15,"04","It.N.4.10-20.04",0.2123,3.2277,1,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,4,10,20,NA,0.73,0.113137084989848,3.2277,0.2123,16,16
"336",348,"It.N",30,"04","It.N.2.20-40.04",0.132,2.137,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,2,20,40,NA,0.74,NA,2.39155199120572,0.192396274729691,4,4
"337",349,"It.N",30,"04","It.N.4.20-40.04",0.125,1.998,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,4,20,40,NA,0.74,NA,2.24080717851217,0.184466652287977,4,4
"338",350,"It.N",30,"04","It.N.3.20-40.04",0.139,2.345,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,3,20,40,NA,0.74,NA,2.61712696271837,0.200325897171404,4,4
"339",351,"It.N",30,"04","It.N.1.20-40.04",0.125,2.16,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,1,20,40,NA,0.74,NA,2.41649537747875,0.184466652287977,4,4
"340",352,"It.N",5,"04","It.N.2.0-10.04",0.343,5.732,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,2,0,10,NA,0.55,NA,6.29031171518637,0.431417751187062,4,4
"341",354,"It.N",5,"04","It.N.3.0-10.04",0.4449,6.4786,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,3,0,10,NA,0.55,NA,6.4786,0.4449,16,16
"342",355,"It.N",5,"04","It.N.1.0-10.04",0.3966,6.2133,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,1,0,10,NA,0.55,NA,6.2133,0.3966,16,16
"343",357,"It.N",5,"04","It.N.4.0-10.04",0.4166,6.2054,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,4,0,10,NA,0.55,NA,6.2054,0.4166,16,16
"344",359,"It.N",5,"16","It.N.3.0-10.16",0.6414,9.5187,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,3,0,10,NA,0.566071547,0.0359860387101661,9.5187,0.6414,16,16
"345",360,"It.N",5,"16","It.N.1.0-10.16",0.5364,8.4219,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,1,0,10,NA,0.566071547,0.0359860387101661,8.4219,0.5364,16,16
"346",361,"It.N",50,"04","It.N.4.40-60.04",0.11,1.615,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,4,40,60,NA,0.81,NA,1.8254455723134,0.16747460419859,4,4
"347",362,"It.N",50,"04","It.N.3.40-60.04",0.1,1.859,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,3,40,60,NA,0.81,NA,2.09006236581862,0.156146572138999,4,4
"348",363,"It.N",50,"04","It.N.1.40-60.04",0.078,1.442,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,1,40,60,NA,0.81,NA,1.63782792773797,0.131224901607899,4,4
"349",364,"It.N",50,"04","It.N.2.40-60.04",0.082,1.442,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,2,40,60,NA,0.81,NA,1.63782792773797,0.135756114431735,4,4
"350",365,"It.N",80,"04","It.N.4.60-100.04",0.06,1.129,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,4,60,100,NA,0.83,NA,1.29838097541365,0.110834443900635,4,4
"351",366,"It.N",80,"04","It.N.1.60-100.04",0.067,1.129,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,1,60,100,NA,0.83,NA,1.29838097541365,0.118764066342349,4,4
"352",367,"It.N",80,"04","It.N.3.60-100.04",0.057,0.99,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,3,60,100,NA,0.83,NA,1.1476361627201,0.107436034282758,4,4
"353",368,"It.N",80,"04","It.N.2.60-100.04",0.06,0.99,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N",NA,2,60,100,NA,0.83,NA,1.1476361627201,0.110834443900635,4,4
"354",369,"It.N",80,"16","It.N.TA.60-100.16",0.1448,1.3281,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N","TA",NA,60,100,"TA",0.914391153,0.0573162541759132,1.3281,0.1448,16,16
"355",370,"It.N",80,"16","It.N.TB.60-100.16",0.1292,0.9947,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It","N","TB",NA,60,100,"TB",0.914391153,0.0573162541759132,0.9947,0.1292,16,16
"356",371,"JP.E1",15,"04","JP.E1.E.4.10-20.04",0.031,0.491,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",4,10,20,"E",NA,NA,0.606473130100807,0.0153346874581716,4,4
"357",372,"JP.E1",15,"04","JP.E1.E.1.10-20.04",0.034,0.557,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",1,10,20,"E",NA,NA,0.67804980375386,0.0176219113907107,4,4
"358",373,"JP.E1",15,"04","JP.E1.E.3.10-20.04",0.028,0.524,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",3,10,20,"E",NA,NA,0.642261466927334,0.0130474635256324,4,4
"359",374,"JP.E1",15,"04","JP.E1.E.2.10-20.04",0.029,0.524,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",2,10,20,"E",NA,NA,0.642261466927334,0.0138098715031455,4,4
"360",375,"JP.E1",15,"16","JP.E1.2.10-20.16",0.0828,0.67045,1,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E",NA,2,10,20,NA,1.48472875133333,0.165668653132523,0.67045,0.0828,16,16
"361",376,"JP.E1",15,"16","JP.E1.4.10-20.16",0.08355,0.7883,1,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E",NA,4,10,20,NA,1.48472875133333,0.165668653132523,0.7883,0.08355,16,16
"362",377,"JP.E1",15,"16","JP.E1.1.10-20.16",0.09195,0.89905,1,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E",NA,1,10,20,NA,1.48472875133333,0.165668653132523,0.89905,0.09195,16,16
"363",378,"JP.E1",15,"16","JP.E1.3.10-20.16",0.07855,0.98125,1,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E",NA,3,10,20,NA,1.48472875133333,0.165668653132523,0.98125,0.07855,16,16
"364",379,"JP.E1",30,"04","JP.E1.E.4.20-40.04",0.028,0.295,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",4,20,40,"E",NA,NA,0.393912099252349,0.0130474635256324,4,4
"365",380,"JP.E1",30,"04","JP.E1.E.2.20-40.04",0.028,0.36,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",2,20,40,"E",NA,NA,0.464404277850052,0.0130474635256324,4,4
"366",381,"JP.E1",30,"04","JP.E1.E.1.20-40.04",0.028,0.262,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",1,20,40,"E",NA,NA,0.358123762425823,0.0130474635256324,4,4
"367",382,"JP.E1",30,"04","JP.E1.E.3.20-40.04",0.028,0.36,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",3,20,40,"E",NA,NA,0.464404277850052,0.0130474635256324,4,4
"368",383,"JP.E1",5,"04","JP.E1.E.4.0-10.04",0.071,0.819,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",4,0,10,"E",NA,NA,0.96218750825537,0.0458310065586936,4,4
"369",384,"JP.E1",5,"04","JP.E1.E.1.0-10.04",0.046,0.721,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",1,0,10,"E",NA,NA,0.855906992831141,0.0267708071208673,4,4
"370",385,"JP.E1",5,"04","JP.E1.E.2.0-10.04",0.053,0.524,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",2,0,10,"E",NA,NA,0.642261466927334,0.0321076629634587,4,4
"371",386,"JP.E1",5,"04","JP.E1.E.3.0-10.04",0.059,0.721,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",3,0,10,"E",NA,NA,0.855906992831141,0.036682110828537,4,4
"372",387,"JP.E1",5,"16","JP.E1.L.3.0-10.16",0.0317,0.6889,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","L",3,0,10,"L",1.440394668,0.0942713077763766,0.6889,0.0317,16,16
"373",388,"JP.E1",5,"16","JP.E1.L.1.0-10.16",0.0299,0.8335,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","L",1,0,10,"L",1.440394668,0.0942713077763766,0.8335,0.0299,16,16
"374",389,"JP.E1",5,"16","JP.E1.Ee1.1.0-10.16",0.0397,1.0559,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","Ee1",1,0,10,"E",1.440394668,0.0942713077763766,1.0559,0.0397,16,16
"375",390,"JP.E1",5,"16","JP.E1.T.3.0-10.16",0.0609,1.6559,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","T",3,0,10,"T",1.440394668,0.0942713077763766,1.6559,0.0609,16,16
"376",391,"JP.E1",5,"16","JP.E1.Ee2.2.0-10.16",0.0586,1.3779,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","Ee2",2,0,10,"E",1.440394668,0.0942713077763766,1.3779,0.0586,16,16
"377",392,"JP.E1",5,"16","JP.E1.Ee1.4.0-10.16",0.0957,2.222,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","Ee1",4,0,10,"E",1.440394668,0.0942713077763766,2.222,0.0957,16,16
"378",393,"JP.E1",5,"16","JP.E1.Ee2.3.0-10.16",0.0473,1.2772,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","Ee2",3,0,10,"E",1.440394668,0.0942713077763766,1.2772,0.0473,16,16
"379",394,"JP.E1",5,"16","JP.E1.Ee2.4.0-10.16",0.0414,0.9204,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","Ee2",4,0,10,"E",1.440394668,0.0942713077763766,0.9204,0.0414,16,16
"380",395,"JP.E1",5,"16","JP.E1.L.2.0-10.16",0.0529,1.3606,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","L",2,0,10,"L",1.440394668,0.0942713077763766,1.3606,0.0529,16,16
"381",396,"JP.E1",5,"16","JP.E1.T.4.0-10.16",0.0411,1.0002,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","T",4,0,10,"T",1.440394668,0.0942713077763766,1.0002,0.0411,16,16
"382",397,"JP.E1",5,"16","JP.E1.Ee1.2.0-10.16",0.0498,1.4483,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","Ee1",2,0,10,"E",1.440394668,0.0942713077763766,1.4483,0.0498,16,16
"383",398,"JP.E1",5,"16","JP.E1.T.2.0-10.16",0.0321,0.9997,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","T",2,0,10,"T",1.440394668,0.0942713077763766,0.9997,0.0321,16,16
"384",399,"JP.E1",5,"16","JP.E1.T.1.0-10.16",0.0292,0.6527,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","T",1,0,10,"T",1.440394668,0.0942713077763766,0.6527,0.0292,16,16
"385",400,"JP.E1",5,"16","JP.E1.Ee1.3.0-10.16",0.053,1.4338,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","Ee1",3,0,10,"E",1.440394668,0.0942713077763766,1.4338,0.053,16,16
"386",401,"JP.E1",5,"16","JP.E1.Ee2.1.0-10.16",0.0644,1.5293,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","Ee2",1,0,10,"E",1.440394668,0.0942713077763766,1.5293,0.0644,16,16
"387",402,"JP.E1",5,"16","JP.E1.L.4.0-10.16",0.0317,0.8168,0,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","L",4,0,10,"L",1.440394668,0.0942713077763766,0.8168,0.0317,16,16
"388",403,"JP.E1",50,"04","JP.E1.E.4.40-60.04",0.031,0.491,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",4,40,60,"E",NA,NA,0.606473130100807,0.0153346874581716,4,4
"389",404,"JP.E1",50,"04","JP.E1.E.3.40-60.04",0.022,0.328,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",3,40,60,"E",NA,NA,0.429700436078875,0.00847301566055412,4,4
"390",405,"JP.E1",50,"04","JP.E1.E.2.40-60.04",0.025,0.328,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",2,40,60,"E",NA,NA,0.429700436078875,0.0107602395930933,4,4
"391",406,"JP.E1",50,"04","JP.E1.E.1.40-60.04",0.019,0.328,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",1,40,60,"E",NA,NA,0.429700436078875,0.00618579172801497,4,4
"392",407,"JP.E1",80,"04","JP.E1.E.3.60-100.04",0.022,0.262,0,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JP","E","E",3,60,100,"E",NA,NA,0.358123762425823,0.00847301566055412,4,4
